#{"t_start": 1659292634.8480103, "env_id": "GripperPegInHole2DPyBulletEnv-v1"}
r,l,t
87.350321,100,130150.02892
74.206964,100,130369.64537
86.626433,100,130587.857485
77.185218,100,130807.175027
82.907176,100,131026.721253
88.463639,100,131248.812592
72.284573,100,131469.618024
83.536267,100,131689.660788
89.01486,100,131909.652974
41.794439,100,132130.413448
85.020363,100,132351.224054
88.382352,100,132571.332287
79.41212,100,132792.139698
84.675501,100,133013.053262
70.274865,100,133236.709368
75.502239,100,133457.501473
88.321302,100,133679.162554
90.325393,100,133899.841805
85.010062,100,134121.180677
85.792246,100,134342.340553
79.828608,100,134564.483191
76.55469,100,134786.267948
74.0541,100,135008.532933
84.756046,100,135231.636299
86.388123,100,135454.922868
85.570745,100,135681.101937
72.840897,100,135905.342707
85.488264,100,136132.267387
83.455141,100,136358.289485
85.269369,100,136584.182311
80.049598,100,136809.786618
84.66305,100,137037.222585
83.879357,100,137263.253216
84.616273,100,137490.209588
78.4253,100,137715.732851
81.592528,100,137942.22595
82.690294,100,138167.918862
81.522766,100,138395.475097
88.20845,100,138626.325458
82.814342,100,138854.023841
77.68555,100,139084.429431
78.64812,100,139311.350684
81.500601,100,139541.31238
83.564628,100,139771.029694
72.272819,100,139999.401911
85.266649,100,140226.012302
84.52874,100,140454.996572
73.743774,100,140684.306816
69.432763,100,140913.279809
80.064453,100,141142.132083
80.724625,100,141369.392306
80.958676,100,141596.208654
88.576905,100,141825.470053
75.347983,100,142053.974109
89.017888,100,142334.984774
84.319605,100,142676.14275
86.359075,100,143011.71394
86.344478,100,143349.783365
81.363447,100,143670.803188
84.967416,100,143987.570393
69.00308,100,144300.541988
79.464381,100,144610.281305
74.85408,100,144923.158355
72.525634,100,145233.143531
86.907524,100,145536.333504
78.893611,100,145836.966713
84.905423,100,146129.23917
79.490998,100,146421.293866
86.745961,100,146714.442661
79.064495,100,147007.163713
78.796612,100,147294.369865
85.10464,100,147581.937512
83.352647,100,147874.243114
81.546927,100,148171.827379
85.615168,100,148476.222718
80.580953,100,148772.678051
79.435239,100,149068.0155
88.165499,100,149366.6936
84.606899,100,149661.160968
76.127259,100,149951.78189
77.522512,100,150247.920594
89.561307,100,150541.030266
86.48118,100,150831.714969
83.327886,100,151121.394608
85.106957,100,151411.269193
85.01222,100,151703.580587
85.742572,100,151995.846454
81.34109,100,152286.557803
84.077996,100,152570.430608
90.012554,100,152855.330445
83.739594,100,153138.249897
74.871304,100,153423.47826
79.342246,100,153703.768429
82.650011,100,153989.526464
85.533942,100,154272.861463
76.810371,100,154558.012812
84.879994,100,154843.407211
84.54034,100,155127.334343
84.448665,100,155414.369301
87.201755,100,155701.646795
86.707695,100,155991.498841
82.004363,100,156280.824875
74.747,100,156572.685001
79.832588,100,156862.870987
88.441812,100,157154.89793
76.380875,100,157444.542861
89.547175,100,157735.196988
87.823801,100,158028.143938
74.708121,100,158348.306403
84.437034,100,158656.443552
86.632096,100,159016.428878
72.743118,100,159343.049504
87.054816,100,159668.999514
85.313159,100,159955.511493
80.020258,100,160239.998708
